Merkki,Vuosi,Ajettu,Hinta,Date
Make & model|Year|Mileage|Price|Sold date,Year,Mileage,Price,Sold date
"KIA Ceed (1.4) 1,4 ISG Active SW EcoDynamics|2016|67 000|12 990 €|09-2021",2016,67 000,12 990 €,09-2021
"KIA Ceed (1) 1,0 ISG 120hv EX 5D EcoDynamics - Peruutuskamera, ilmastointi, Vakionopeudensäädin|2016|92 000|12 800 €|08-2021",2016,92 000,12 800 €,08-2021
"KIA Ceed (1) 1,0 ISG 100hv LX 5D EcoDynamics|2016|77 000|12 450 €|09-2021",2016,77 000,12 450 €,09-2021
"KIA Ceed (1) 1,0 ISG EX SW EcoDynamics ** 2-Om Suomi-auto / Merkkihuollettu / Peruutuskamera / Lohkolämmitin / Kahdet renkaat **|2016|57 000|13 900 €|08-2021",2016,57 000,13 900 €,08-2021
"KIA Ceed (1.6) Kia CEED 1,6 EX SW DCT Automaatti|2016|142 000|14 500 €|09-2021",2016,142 000,14 500 €,09-2021
"KIA Ceed (1) 1,0 ISG 100hv EX SW EcoDynamics  *** J. kotiintoimitus|2016|113 000|10 580 €|11-2021",2016,113 000,10 580 €,11-2021
KIA Ceed (1)|2016|61 200|14 400 €|10-2021,2016,61 200,14 400 €,10-2021
"KIA Ceed (1) 1,0 ISG 100hv EX 5D EcoDynamics - Ratinlämmitin, Vakionopeudensäädin, Automaatti-ilmastointi, Pysäköintitutkat takana|2016|57 000|12 180 €|10-2021",2016,57 000,12 180 €,10-2021
"KIA Ceed (1) 1,0 ISG 120hv EX SW EcoDynamics / 1-omistaja / Vakkari / Juuri Katsastettu/Tehdastakuu**Korko 2,49% + kulut Huoltorahall|2016|89 000|13 990 €|09-2021",2016,89 000,13 990 €,09-2021
Make & model|Year|Mileage|Price|Sold date,Year,Mileage,Price,Sold date
"KIA Ceed (1) 1,0 ISG 100hv EX 5D EcoDynamics  "" Korkotarjous! Korko 2,49%+kulut Huoltorahalla""|2016|69 000|10 900 €|09-2021",2016,69 000,10 900 €,09-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX 5D DCT Ecod (16.2)|2016|74 500|12 500 €|09-2021",2016,74 500,12 500 €,09-2021
"KIA Ceed (1.6) 1,6 EX SW DCT A/T *Takuu 2023 *Kamera *Vetokoukku *Lohko+akkulaturi   *** Tehdastakuu, ., 6kk koroto|2016|67 000|16 380 €|09-2021",2016,67 000,16 380 €,09-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX SW EcoDynamics Huippuvarusteet! Navi, Peruutuskamera, Vetokoukku!|2016|124 000|9 990 €|09-2021",2016,124 000,9 990 €,09-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX SW DCT A/T Ecodynamics ** Suomi-auto / Navi / Vakkari / Peruutuskamera / Rattilämmitin **|2016|115 000|14 400 €|11-2021",2016,115 000,14 400 €,11-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX SW DCT A/T Ecodynamics - Vahvasti varusteltu tyylikäs automaatti-farmari juuri huollettuna ja kats|2016|142 000|11 490 €|09-2021",2016,142 000,11 490 €,09-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX 5D DCT A/T Ecodynamics / Navi / Vetokoukku / Lohkolämmitin sisäpistokkeella / Vakkari /|2016|75 000|13 870 €|09-2021",2016,75 000,13 870 €,09-2021
"KIA Ceed (1) 1,0 ISG 100hv EX SW EcoDynamics SIISTI AUTO/HYVÄ HUOTO HISTORIA|2016|72 000|12 500 €|09-2021",2016,72 000,12 500 €,09-2021
"KIA Ceed (1) 1,0 ISG 120hv EX 5D EcoDynamics ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2016|35 000|14 900 €|09-2021",2016,35 000,14 900 €,09-2021
"KIA Ceed (1.6) 1,6 EX 5D DCT A/T ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2016|61 000|15 950 €|09-2021",2016,61 000,15 950 €,09-2021
"KIA Ceed (1) 1,0 ISG 100hv LX SW EcoDynamics**Korko 2,49%+kulut Huoltorahalla!**|2016|110 000|10 900 €|09-2021",2016,110 000,10 900 €,09-2021
"KIA Ceed (1) 1,0 ISG 100hv LX SW EcoDynamics / Bluetooth / Ratin lämmitin / ***Korkotarjous jopa 1,49%***|2016|69 000|13 790 €|09-2021",2016,69 000,13 790 €,09-2021
"KIA Ceed (1.6) Kia CEED 1,6 EX SW DCT|2016|142 000|14 500 €|09-2021",2016,142 000,14 500 €,09-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX ** 1- om / P. Kamera / Navi!**|2016|90 000|14 900 €|09-2021",2016,90 000,14 900 €,09-2021
"KIA Ceed (1) 1,0 ISG 120hv EX SW EcoDynamics|2016|138 000|10 900 €|09-2021",2016,138 000,10 900 €,09-2021
"KIA Ceed (1) 1,0 ISG 100hv LX SW EcoDynamics**Korko 2,49% + kulut Huoltorahalla!**|2016|81 000|13 800 €|10-2021",2016,81 000,13 800 €,10-2021
"KIA Ceed (1.6) 1,6 EX 5D DCT A/T / *Tehdastakuu* / Juuri saapunut! / Suomi-auto / P-Kamera / Ratinlämmitin / Loki+sisäp. //|2016|105 000|13 950 €|10-2021",2016,105 000,13 950 €,10-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX SW EcoDynamics / Webasto / Vetokoukku / Peruutuskamera /|2016|99 000|12 390 €|09-2021",2016,99 000,12 390 €,09-2021
"KIA Ceed (1) 1,0 ISG 100hv EX 5D EcoDynamics|2016|84 000|11 800 €|10-2021",2016,84 000,11 800 €,10-2021
"KIA Ceed (1) Kia CEED 1,0 ISG 120hv EX SW EcoDynamics|2016|69 000|14 900 €|10-2021",2016,69 000,14 900 €,10-2021
"KIA Ceed (1) 1,0 ISG 120hv GT-Line 5D EcoDynamics / Moottorinlämmitin / Navi / Peruutuskamera|2016|76 000|13 900 €|09-2021",2016,76 000,13 900 €,09-2021
"KIA Ceed (1) 1,0 ISG 100hv LX SW EcoDynamics|2016|114 000|11 600 €|11-2021",2016,114 000,11 600 €,11-2021
"KIA Ceed (1) 1,0 ISG 120hv EX 5D EcoDynamics ""Huippuvarusteet""|2016|58 000|13 900 €|09-2021",2016,58 000,13 900 €,09-2021
"KIA Ceed (1.4) Nyt nettohintaan!!! 1,4 ISG Active SW EcoDynamics bensa farkku!|2016|222 000|6 999 €|10-2021",2016,222 000,6 999 €,10-2021
"KIA Ceed (1) 1,0 ISG 100hv EX 5D EcoDynamics - Suomi-auto, 1 Omistaja, Peruutuskamera, Vetokoukku|2016|34 000|13 900 €|10-2021",2016,34 000,13 900 €,10-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX SW EcoDynamics|2016|93 700|12 900 €|10-2021",2016,93 700,12 900 €,10-2021
"KIA Ceed (1) 1,0 ISG 100hv SW EcoDynamics LX / Ilmastointi / Vakionopeudensäädin /|2016|144 000|9 800 €|10-2021",2016,144 000,9 800 €,10-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv SW DCT A/T Ecodynamics EX|2016|182 000|8 850 €|10-2021",2016,182 000,8 850 €,10-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX SW DCT A/T Ecodynamics *AUTOMAATTI* *** J. autoturva saatavilla, J. kotiintoim|2016|78 000|15 250 €|11-2021",2016,78 000,15 250 €,11-2021
"KIA Ceed (1) 1,0 ISG 100hv LX SW /Merkkiliikkeen huoltokirja /Vakkari /Juuri huollettu, katsastettu ja kuntotarkastettu!|2016|73 000|12 990 €|10-2021",2016,73 000,12 990 €,10-2021
"KIA Ceed (1) 1,0 ISG 120hv EX SW EcoDynamics *Peruutuskamera / Tutka takana / Vakkari*|2016|110 000|11 200 €|10-2021",2016,110 000,11 200 €,10-2021
"KIA Ceed (1) Kia cee'd EX 1,0 ISG 120hv EX SW EcoDynamicsceed Farmari (AC) 5ov 998cm3|2016|83 000|12 990 €|10-2021",2016,83 000,12 990 €,10-2021
"KIA Ceed (1) 1,0 ISG 120hv EX SW EcoDynamics *** J. kotiintoimitus|2016|95 000|11 990 €|10-2021",2016,95 000,11 990 €,10-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX SW DCT A/T Ecodynamics / Webasto / Suomi-auto / Navi / Peruutuskamera / 2 x alut|2016|176 000|11 200 €|10-2021",2016,176 000,11 200 €,10-2021
"KIA Ceed (1) 1,0 ISG 100hv LX SW EcoDynamics|2016|82 000|11 400 €|10-2021",2016,82 000,11 400 €,10-2021
"KIA Ceed (1.4) 1,4 ISG Korkotarjous 0.99%! Bensa farkku!|2016|222 000|6 999 €|11-2021",2016,222 000,6 999 €,11-2021
KIA Ceed (1)|2016|72 000|13 500 €|11-2021,2016,72 000,13 500 €,11-2021
"KIA Ceed (1) 1,0 ISG 100hv LX SW EcoDynamics *Suosittu farkku Ceed*|2016|107 000|11 600 €|10-2021",2016,107 000,11 600 €,10-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX 5D EcoDynamics - Katso Automessutarjoukset rinta-jouppi.com|2016|175 000|8 900 €|10-2021",2016,175 000,8 900 €,10-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX SW DCT A/T Ecodynamics|2016|120 000|14 490 €|10-2021",2016,120 000,14 490 €,10-2021
"KIA Ceed (1.6) 1,6 EX SW DCT A/T *Premium pack (mm. navigointi, peruutuskamera), vetokoukku, 2 x alut*|2016|44 000|16 890 €|10-2021",2016,44 000,16 890 €,10-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX SW EcoDynamics PERUUTUSKAMERA *** J. autoturva saatavilla, J. kotiintoimitus|2016|158 000|9 900 €|10-2021",2016,158 000,9 900 €,10-2021
"KIA Ceed (1) 1,0 ISG 100hv LX SW EcoDynamics 1 omistaja/Juuri huollettu|2016|83 000|12 850 €|10-2021",2016,83 000,12 850 €,10-2021
"KIA Ceed (1.4) 1.4 ISG LX SW EcoDynamics. Vain 71tkm. Cruise, Ratinlämmitys, BT, juuri huollettu. Kats 12/2022.|2016|71 000|12 990 €|10-2021",2016,71 000,12 990 €,10-2021
"KIA Ceed (1.6) 1,6 EX SW DCT A/T * Peruutuskamera, Merkkihuollettu *|2016|62 000|15 900 €|11-2021",2016,62 000,15 900 €,11-2021
"KIA Ceed (1) 1,0 ISG 100hv LX SW EcoDynamics *Tehdastakuu 09/2023 *1. om. *Juuri huollettu *** Tehdastakuu, ., J.|2016|132 000|9 990 €|11-2021",2016,132 000,9 990 €,11-2021
"KIA Ceed (1.6) CEE´D 1,6 CRDi ISG 136hv EX 5D DCT A/T Ecodynamics|2016|148 000|11 500 €|11-2021",2016,148 000,11 500 €,11-2021
"KIA Ceed (1.6) 1,6 EX SW DCT A/T|2016|63 000|16 900 €|11-2021",2016,63 000,16 900 €,11-2021
"KIA Ceed (1.6) 1,6 EX SW DCT A/T|2016|135 000|15 880 €|11-2021",2016,135 000,15 880 €,11-2021
"KIA Ceed (1) 1,0 ISG 120hv EX SW EcoDynamics ***Peruutuskamera/Vakkari/Automaatti-ilmastointi***|2016|92 000|13 900 €|11-2021",2016,92 000,13 900 €,11-2021
Make & model|Year|Mileage|Price|Sold date,Year,Mileage,Price,Sold date
"KIA Ceed (1.6) 1,6 T-GDI GT 5D (Lasikatto, Navi, Kamera, 204HV!, Hieno!)|2016|105 000|16 900 €|11-2021",2016,105 000,16 900 €,11-2021
"KIA Ceed (1) 1,0 ISG 120hv EX 5D EcoDynamics|2016|82 000|12 900 €|11-2021",2016,82 000,12 900 €,11-2021
"KIA Ceed (1) 1,0 ISG 120hv EX SW EcoDynamics|2016|71 000|14 900 €|11-2021",2016,71 000,14 900 €,11-2021
"KIA Ceed (1) 1,0 ISG 100hv LX SW EcoDynamics|2016|81 000|11 490 €|11-2021",2016,81 000,11 490 €,11-2021
"KIA Ceed (1) 1,0 ISG 100hv LX 5D EcoDynamics /Tehdastakuu/Merkkihuollettu/Vakkari/|2016|45 000|12 400 €|11-2021",2016,45 000,12 400 €,11-2021
"KIA Ceed (1) 1,0 ISG 120hv 5D EcoDynamics EX ** 1-omistaja / Merkkihuollettu / Tehdastakuu **|2016|65 000|14 500 €|11-2021",2016,65 000,14 500 €,11-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv GT-Line SW EcoDynamics ** Suomi-auto / Webasto / Navi / P-kamera / Xenon / Merkkihuollettu! / BT **|2016|129 000|13 390 €|11-2021",2016,129 000,13 390 €,11-2021
"KIA Ceed (1.4) 1,4 ISG Active SW EcoDynamics *** Tehdastakuu, J. kotiintoimitus|2016|103 000|12 800 €|11-2021",2016,103 000,12 800 €,11-2021
"KIA Ceed (1.6) 1,6 EX 5D DCT A/T - ** RAHOITUSKORKO 1,49% ** - Vähän ajettu / Suomi-auto / Lohkolämmitin / P.Kamera / Vetokoukku / Rati|2016|26 000|17 490 €|11-2021",2016,26 000,17 490 €,11-2021
"KIA Ceed (1.4) 1,4 ISG LX SW EcoDynamics|2016|112 000|11 800 €|11-2021",2016,112 000,11 800 €,11-2021
"KIA Ceed (1.6) 1.6 CRDi ISG EX SW DCT Ecodynamics #1-OM SUOMI-AUTO# *BLACK WEEK: KORKO 0%, TOIMITUS 0€! KATSO!*|2016|131 000|14 770 €|11-2021",2016,131 000,14 770 €,11-2021
"KIA Ceed (1) 1,0 ISG 120hv EX SW EcoDynamics|2016|143 000|11 850 €|11-2021",2016,143 000,11 850 €,11-2021
Make & model|Year|Mileage|Price|Sold date,Year,Mileage,Price,Sold date
"KIA Ceed (1) 1,0 ISG 100hv LX 5D EcoDynamics *Juuri huollettu/Lohkolämmitin+sis.pistoke*|2015|85 000|11 690 €|07-2021",2015,85 000,11 690 €,07-2021
"KIA Ceed (1) 1,0 ISG 120hv EX 5D EcoDynamics|2015|80 000|10 990 €|06-2021",2015,80 000,10 990 €,06-2021
"KIA Ceed (1.4) 1,4 ISG LX SW EcoDynamicsFifa Worl Cup Edition|2015|101 000|11 450 €|06-2021",2015,101 000,11 450 €,06-2021
"KIA Ceed (1.4) 1,4 ISG LX SW EcoDynamics - Siistissä kunnossa oleva huollettu auto! Ilmastointi ,vakionopeudensäädin|2015|143 000|8 900 €|06-2021",2015,143 000,8 900 €,06-2021
"KIA Ceed (1) 1,0 ISG 100hv EX SW EcoDynamics - * HUOLLOT OK, KATSASTUSTA 01/2023 SAAKKA! *|2015|124 000|9 990 €|06-2021",2015,124 000,9 990 €,06-2021
"KIA Ceed (1.6) Kia CEED 1,6 CRDi ISG 136hv EX SW EcoDynamics **Rahoitustarjous 1,9% + kulut**|2015|176 000|8 900 €|07-2021",2015,176 000,8 900 €,07-2021
"KIA Ceed (1.4) 1,4 ISG LX 5D EcoDynamics (MY15)|2015|52 000|12 600 €|06-2021",2015,52 000,12 600 €,06-2021
"KIA Ceed (1.4) 1,4 ISG LX 5D EcoDynamics|2015|104 000|9 800 €|08-2021",2015,104 000,9 800 €,08-2021
"KIA Ceed (1.4) 1,4 ISG LX SW EcoDynamics|2015|101 000|10 800 €|06-2021",2015,101 000,10 800 €,06-2021
"KIA Ceed (1.6) 1,6 ISG Classic SW EcoDynamics - Suosikki-farmari sopivasti|2015|129 000|9 990 €|05-2021",2015,129 000,9 990 €,05-2021
KIA Ceed (1.6) .|2015|159 000|9 400 €|05-2021,2015,159 000,9 400 €,05-2021
"KIA Ceed (1.6) 1,6 T-GDI GT 3D 150 kW / Navigointi / Recaro nahkaverhoilu / Kamera / Xsenon valot / Smart key / Lämmitettävä ratti|2015|68 000|15 900 €|07-2021",2015,68 000,15 900 €,07-2021
"KIA Ceed (1.6) 1,6 CRDi ISG EX SW EcoDynamics - Navigointi,Automaattiilmastointi,vakionopeudensäädin . Todella siisti yksilö!|2015|95 000|12 800 €|07-2021",2015,95 000,12 800 €,07-2021
"KIA Ceed (1) 1,0 ISG 120hv GT-Line SW EcoDynamics|2015|51 000|14 880 €|05-2021",2015,51 000,14 880 €,05-2021
"KIA Ceed (1.6) 2 x renkaat, VETOKOUKKU, parkkitutkat, SIISTI KIA !|2015|124 000|11 390 €|05-2021",2015,124 000,11 390 €,05-2021
"KIA Ceed (1.6) 1,6 CRDi ISG EX SW EcoDynamics (MY15)|2015|190 000|7 800 €|06-2021",2015,190 000,7 800 €,06-2021
"KIA Ceed (1.6) 1,6 EX SW DCT A/T**Rahoitus 0,86% + kulut Huoltorahalla**|2015|45 000|15 480 €|06-2021",2015,45 000,15 480 €,06-2021
"KIA Ceed (1.6) 1,6 ISG EX SW EcoDynamics  *** J. autoturva saatavilla, J. kotiintoimitus|2015|100 000|11 400 €|05-2021",2015,100 000,11 400 €,05-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX SW DCT A/T Ecodynamics|2015|105 000|10 900 €|06-2021",2015,105 000,10 900 €,06-2021
"KIA Ceed (1.6) 1,6 ISG EX SW EcoDynamics|2015|61 000|13 850 €|06-2021",2015,61 000,13 850 €,06-2021
"KIA Ceed (1.6) 1,6 ISG LX SW EcoDynamics|2015|115 000|11 800 €|05-2021",2015,115 000,11 800 €,05-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX SW DCT A/T Ecodynamics - NAVI / XENON / VETOKOUKKU / LOHKO / P-KAMERA / VAKKARI / LED|2015|155 000|10 350 €|05-2021",2015,155 000,10 350 €,05-2021
"KIA Ceed (1.6) 1,6 ISG Classic SW EcoDynamics ""Korko nyt 0,86%+kulut Huoltorahalla!""|2015|77 000|13 600 €|07-2021",2015,77 000,13 600 €,07-2021
"KIA Ceed (1.4) 1,4 ISG LX SW EcoDynamics Comfort Pack - 1-omistaja, vähän ajettu, ilmastointi, vakionopeuden säädin, Bluetooth ....|2015|56 000|13 480 €|08-2021",2015,56 000,13 480 €,08-2021
"KIA Ceed (1.6) 1,6 ISG EX SW EcoDynamics / Parkkitutka / Vakionopeudensäädin / Ohjauspyörän lämm.|2015|93 000|11 600 €|06-2021",2015,93 000,11 600 €,06-2021
"KIA Ceed (1.6) 1,6 CRDi ISG EX 5D EcoDynamics *1-om, Täydellinen huoltok, Vetokoukku, TAKUU!* *** J. autoturva saat|2015|92 000|10 900 €|06-2021",2015,92 000,10 900 €,06-2021
"KIA Ceed (1.4) 1,4 ISG LX 5D EcoDynamics *** ., 6kk korotonta!, J. kotiintoimitus|2015|119 000|9 780 €|07-2021",2015,119 000,9 780 €,07-2021
"KIA Ceed (1.4) 1,4 ISG LX 5D EcoDynamics - Irroitettava vetokoukku, Ilmastointi, Bluetooth matkapuhelin valmius!|2015|61 000|12 280 €|06-2021",2015,61 000,12 280 €,06-2021
"KIA Ceed (1.6) 1,6 T-GDI GT 5D /XENON /RECAROT /PERUUTUSKAMERA|2015|97 000|16 990 €|07-2021",2015,97 000,16 990 €,07-2021
"KIA Ceed (1.6) 1,6 CRDi ISG EX SW EcoDynamics + Vetokoukku|2015|178 000|8 600 €|07-2021",2015,178 000,8 600 €,07-2021
"KIA Ceed (1.6) 1,6 ISG Classic SW EcoDynamics *** J. autoturva saatavilla, ., J. kotiintoimitus|2015|69 000|13 700 €|06-2021",2015,69 000,13 700 €,06-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX SW DCT Ecodynamics|2015|149 000|10 400 €|06-2021",2015,149 000,10 400 €,06-2021
"KIA Ceed (1.6) 1,6 CRDi ISG EX SW EcoDynamics|2015|198 500|7 500 €|06-2021",2015,198 500,7 500 €,06-2021
"KIA Ceed (1.6) 1,6 ISG EX SW EcoDynamics**Erään vaihtoautoja korko alk. 0,49% + kulut Huoltorahalla**|2015|88 000|11 900 €|05-2021",2015,88 000,11 900 €,05-2021
"KIA Ceed (1.4) 1,4 ISG LX SW EcoDynamics Korko nyt 0,86%+kulut Huoltorahalla!|2015|38 000|12 900 €|06-2021",2015,38 000,12 900 €,06-2021
"KIA Ceed (1) 1,0 ISG 100hv LX SW EcoDynamics|2015|42 000|10 490 €|07-2021",2015,42 000,10 490 €,07-2021
"KIA Ceed (1.6) 1,6 ISG EX SW EcoDynamics|2015|97 000|11 800 €|06-2021",2015,97 000,11 800 €,06-2021
"KIA Ceed (1.6) 1,6 ISG EX SW EcoDynamics / Vähän ajettu / Ratinlämmitin / Suomi-auto /|2015|69 000|12 700 €|06-2021",2015,69 000,12 700 €,06-2021
"KIA Ceed (1.6) 1,6 ISG LX SW EcoDynamics|2015|151 000|8 900 €|07-2021",2015,151 000,8 900 €,07-2021
"KIA Ceed (1.6) 1,6 ISG EX SW EcoDynamics +Comfort Pack *** J. autoturva saatavilla, Tehdastakuu, J. kotiintoimitus|2015|79 000|12 490 €|06-2021",2015,79 000,12 490 €,06-2021
"KIA Ceed (1.6) 1,6 ISG LX SW EcoDynamics / 1-OMISTAJA/ Korko nyt 0,86%+kulut Huoltorahalla|2015|62 000|12 900 €|06-2021",2015,62 000,12 900 €,06-2021
KIA Ceed (1.6) Edition 7|2015|268 000|6 850 €|06-2021,2015,268 000,6 850 €,06-2021
"KIA Ceed (1.6) Kia CEED 1,6 ISG EX SW EcoDynamics|2015|125 000|11 500 €|07-2021",2015,125 000,11 500 €,07-2021
"KIA Ceed (1.4) 1,4 ISG LX SW EcoDynamics / Juuri huollettu / Ratinlämmitys / Vakkari|2015|142 000|9 790 €|06-2021",2015,142 000,9 790 €,06-2021
"KIA Ceed (1.6) 1,6 CRDi EX SW A/T|2015|178 000|9 800 €|07-2021",2015,178 000,9 800 €,07-2021
"KIA Ceed (1.4) 1,4 ISG LX 5D EcoDynamics|2015|102 000|10 950 €|07-2021",2015,102 000,10 950 €,07-2021
"KIA Ceed (1.6) 1,6 ISG EX SW EcoDynamics - Taloudellinen // Hieno // Huollettu!|2015|119 000|10 900 €|06-2021",2015,119 000,10 900 €,06-2021
"KIA Ceed (1.4) 1,4 ISG LX SW EcoDynamics / Vakionopeudensäädin / 2x Renkaat / 2x Avain / Lohkolämmitin /|2015|123 000|9 400 €|06-2021",2015,123 000,9 400 €,06-2021
"KIA Ceed (1.6) 1,6 ISG EX SW EcoDynamics|2015|86 000|12 900 €|06-2021",2015,86 000,12 900 €,06-2021
"KIA Ceed (1.4) 1,4 ISG LX SW EcoDynamics #Juuri huollettu|2015|98 000|10 800 €|07-2021",2015,98 000,10 800 €,07-2021
Make & model|Year|Mileage|Price|Sold date,Year,Mileage,Price,Sold date
"KIA Ceed (1) 1,0 ISG 100hv EX SW EcoDynamics #lämpöpaketti|2015|145 000|8 900 €|06-2021",2015,145 000,8 900 €,06-2021
"KIA Ceed (1.6) 1,6 T-GDI GT 5D - Suomi-auto - 2 omistajaa - Recarot|2015|58 000|17 400 €|07-2021",2015,58 000,17 400 €,07-2021
"KIA Ceed (1.6) 1,6 ISG LX SW EcoDynamics|2015|100 000|10 850 €|07-2021",2015,100 000,10 850 €,07-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX SW EcoDynamics ** 1 om. Suomi-auto / Merkkihuollettu / Pkamera / Vakkari / Ratinlämmitin **|2015|117 000|10 800 €|06-2021",2015,117 000,10 800 €,06-2021
"KIA Ceed (1.6) 1,6 FIFA World Cup Edition 5D A/T|2015|55 000|13 800 €|06-2021",2015,55 000,13 800 €,06-2021
"KIA Ceed (1.6) 1,6 ISG Edition 10 SW EcoDynamics|2015|123 000|10 900 €|06-2021",2015,123 000,10 900 €,06-2021
"KIA Ceed (1.6) 1,6 CRDi ISG EX SW EcoDynamics / Peruutuskamera / Navi / Lohkolämmitin / Nätti ceed!|2015|108 000|11 400 €|06-2021",2015,108 000,11 400 €,06-2021
"KIA Ceed (1.4) 1,4 ISG LX SW EcoDynamics (MY15)|2015|135 000|9 700 €|07-2021",2015,135 000,9 700 €,07-2021
"KIA Ceed (1.6) 1,6 EX SW DCT A/T *Rahoitus 0,86% + kulut Huoltorahalla!*|2015|128 000|11 990 €|07-2021",2015,128 000,11 990 €,07-2021
"KIA Ceed (1.6) 1,6 ISG EX SW EcoDynamics|2015|122 000|10 990 €|06-2021",2015,122 000,10 990 €,06-2021
"KIA Ceed (1.6) 1,6 EX SW DCT A/T// 1-Omisteinen/Peruutuskamera/Huoltokirja|2015|105 000|13 490 €|06-2021",2015,105 000,13 490 €,06-2021
"KIA Ceed (1.6) 1,6 CRDi ISG EX SW EcoDynamics (MY15)|2015|200 000|7 800 €|08-2021",2015,200 000,7 800 €,08-2021
"KIA Ceed (1.6) 1,6 CRDi EX SW A/T|2015|144 000|9 990 €|07-2021",2015,144 000,9 990 €,07-2021
"KIA Ceed (1.6) Kia CEED 1,6 CRDi ISG 136hv Business Premium SW DCT, vetok.|2015|93 000|14 900 €|07-2021",2015,93 000,14 900 €,07-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX SW EcoDynamics|2015|235 000|6 800 €|07-2021",2015,235 000,6 800 €,07-2021
"KIA Ceed (1) 1,0 ISG 100hv EX SW EcoDynamics *** J. autoturva saatavilla, ., 6kk korotonta!, J. kotiintoimitus|2015|145 000|9 800 €|08-2021",2015,145 000,9 800 €,08-2021
"KIA Ceed (1.6) 1,6 CRDi ISG EX SW EcoDynamics Navi, Peruutuskamera!|2015|62 000|10 690 €|07-2021",2015,62 000,10 690 €,07-2021
"KIA Ceed (1.6) 1,6 ISG EX SW EcoDynamics KAMERA VAKKARI VÄHÄNAJETTU !! *** 6kk korotonta!, J. kotiintoimitus|2015|26 000|15 380 €|08-2021",2015,26 000,15 380 €,08-2021
"KIA Ceed (1.6) 1,6 ISG EX SW EcoDynamics +Premium Pack  *** J. autoturva saatavilla, Tehdastakuu, J. kotiintoimitu|2015|144 000|10 800 €|07-2021",2015,144 000,10 800 €,07-2021
"KIA Ceed (1.6) 1,6 ISG CLASSIC SW ECODYNAMICS Aut.ilmast, Cruise, Tutka, Aux-USB, H-kirja, 2xRenk, Vaihto-Edullinen rahoitus.|2015|115 800|11 950 €|07-2021",2015,115 800,11 950 €,07-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv EX SW EcoDynamics|2015|124 000|10 790 €|07-2021",2015,124 000,10 790 €,07-2021
"KIA Ceed (1.6) 1,6 ISG LX SW EcoDynamics #Vetokoukku #Vak.nop.säädin #Defa moottorilämmitin+sisäpistoke|2015|116 000|11 900 €|07-2021",2015,116 000,11 900 €,07-2021
"KIA Ceed (1.6) 1,6 ISG EX 5D EcoDynamics (MY15)|2015|109 000|11 500 €|07-2021",2015,109 000,11 500 €,07-2021
"KIA Ceed (1.6) 1,6 ISG EX SW EcoDynamics|2015|50 000|13 800 €|07-2021",2015,50 000,13 800 €,07-2021
"KIA Ceed (1.6) 1,6 CRDi EX SW A/T|2015|178 000|9 800 €|09-2021",2015,178 000,9 800 €,09-2021
"KIA Ceed (1) Hieno, 1-omistajan, merkkihuollettu, vetokoukku|2015|106 000|10 990 €|07-2021",2015,106 000,10 990 €,07-2021
"KIA Ceed (1.6) 1,6 ISG LX SW EcoDynamics. BT, Cruise, Ratinlämmitin. Kats 12/2021. Rahoitus.|2015|151 000|9 890 €|07-2021",2015,151 000,9 890 €,07-2021
"KIA Ceed (1.4) 1,4 ISG LX SW EcoDynamics|2015|135 000|10 900 €|07-2021",2015,135 000,10 900 €,07-2021
"KIA Ceed (1.4) 1,4 ISG LX SW EcoDynamics *** HYVITYS VÄHINTÄÄN 1000 €*|2015|111 000|10 990 €|07-2021",2015,111 000,10 990 €,07-2021
"KIA Ceed (1.6) 1,6 CRDi ISG EX SW EcoDynamics (MY15)|2015|195 344|9 300 €|07-2021",2015,195 344,9 300 €,07-2021
"KIA Ceed (1.6) 1,6 CRDi ISG 136hv GT-Line SW DCT A/T EcoDynamics|2015|132 000|12 600 €|08-2021",2015,132 000,12 600 €,08-2021
